"","plot","period","effort","year","month","y_count","y_occ","newmoonnumber","ym","precip","airtemp","precip_lag1","precip_lag2","ndvi","season"
"4810",13,202,49,1994,12,1,1,216,1994-12-01,77.47,7.73731586021505,63.754,13.208,0.2445,"winter"
"4811",14,202,49,1994,12,3,1,216,1994-12-01,77.47,7.73731586021505,63.754,13.208,0.2445,"winter"
"4812",15,202,49,1994,12,0,0,216,1994-12-01,77.47,7.73731586021505,63.754,13.208,0.2445,"winter"
"4813",16,202,49,1994,12,0,0,216,1994-12-01,77.47,7.73731586021505,63.754,13.208,0.2445,"winter"
"4814",17,202,49,1994,12,3,1,216,1994-12-01,77.47,7.73731586021505,63.754,13.208,0.2445,"winter"
"4815",18,202,49,1994,12,0,0,216,1994-12-01,77.47,7.73731586021505,63.754,13.208,0.2445,"winter"
"4816",19,202,49,1994,12,0,0,216,1994-12-01,77.47,7.73731586021505,63.754,13.208,0.2445,"winter"
"4817",20,202,49,1994,12,0,0,216,1994-12-01,77.47,7.73731586021505,63.754,13.208,0.2445,"winter"
"4818",21,202,49,1994,12,0,0,216,1994-12-01,77.47,7.73731586021505,63.754,13.208,0.2445,"winter"
"4819",22,202,49,1994,12,3,1,216,1994-12-01,77.47,7.73731586021505,63.754,13.208,0.2445,"winter"
"4820",23,202,49,1994,12,0,0,216,1994-12-01,77.47,7.73731586021505,63.754,13.208,0.2445,"winter"
"4821",24,202,49,1994,12,0,0,216,1994-12-01,77.47,7.73731586021505,63.754,13.208,0.2445,"winter"
"4822",1,203,49,1995,1,4,1,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4823",2,203,49,1995,1,1,1,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4824",3,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4825",4,203,49,1995,1,2,1,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4826",5,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4827",6,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4828",7,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4829",8,203,49,1995,1,2,1,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4830",9,203,49,1995,1,3,1,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4831",10,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4832",11,203,49,1995,1,3,1,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4833",12,203,49,1995,1,2,1,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4834",13,203,49,1995,1,2,1,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4835",14,203,49,1995,1,2,1,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4836",15,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4837",16,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4838",17,203,49,1995,1,2,1,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4839",18,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4840",19,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4841",20,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4842",21,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4843",22,203,49,1995,1,2,1,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4844",23,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4845",24,203,49,1995,1,0,0,217,1995-01-01,21.082,6.90587231182796,77.47,63.754,0.24,"winter"
"4846",1,204,49,1995,2,4,1,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4847",2,204,49,1995,2,2,1,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4848",3,204,49,1995,2,1,1,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4849",4,204,49,1995,2,4,1,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4850",5,204,49,1995,2,0,0,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4851",6,204,49,1995,2,0,0,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4852",7,204,49,1995,2,0,0,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4853",8,204,49,1995,2,5,1,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4854",9,204,49,1995,2,5,1,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4855",10,204,49,1995,2,0,0,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4856",11,204,49,1995,2,1,1,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4857",12,204,49,1995,2,2,1,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4858",13,204,49,1995,2,1,1,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4859",14,204,49,1995,2,3,1,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4860",15,204,49,1995,2,0,0,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4861",16,204,49,1995,2,0,0,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4862",17,204,49,1995,2,2,1,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4863",18,204,49,1995,2,0,0,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4864",19,204,49,1995,2,0,0,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4865",20,204,49,1995,2,0,0,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4866",21,204,49,1995,2,0,0,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4867",22,204,49,1995,2,2,1,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4868",23,204,49,1995,2,0,0,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4869",24,204,49,1995,2,0,0,218,1995-02-01,21.336,11.46746875,21.082,77.47,0.2995,"winter"
"4870",1,205,49,1995,3,3,1,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4871",2,205,49,1995,3,2,1,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4872",3,205,49,1995,3,1,1,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4873",4,205,49,1995,3,4,1,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4874",5,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4875",6,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4876",7,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4877",8,205,49,1995,3,4,1,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4878",9,205,49,1995,3,1,1,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4879",10,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4880",11,205,49,1995,3,4,1,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4881",12,205,49,1995,3,4,1,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4882",13,205,49,1995,3,2,1,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4883",14,205,49,1995,3,2,1,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4884",15,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4885",16,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4886",17,205,49,1995,3,3,1,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4887",18,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4888",19,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4889",20,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4890",21,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4891",22,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4892",23,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4893",24,205,49,1995,3,0,0,219,1995-03-01,16.002,12.4989153225806,21.336,21.082,0.435,"spring"
"4894",1,206,49,1995,4,3,1,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4895",2,206,49,1995,4,1,1,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4896",3,206,49,1995,4,1,1,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4897",4,206,49,1995,4,4,1,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4898",5,206,49,1995,4,0,0,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4899",6,206,49,1995,4,0,0,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4900",7,206,49,1995,4,0,0,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4901",8,206,49,1995,4,1,1,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4902",9,206,49,1995,4,5,1,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4903",10,206,49,1995,4,0,0,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4904",11,206,49,1995,4,5,1,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4905",12,206,49,1995,4,3,1,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4906",13,206,49,1995,4,2,1,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4907",14,206,49,1995,4,4,1,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4908",15,206,49,1995,4,1,1,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4909",16,206,49,1995,4,0,0,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4910",17,206,49,1995,4,6,1,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4911",18,206,49,1995,4,0,0,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4912",19,206,49,1995,4,0,0,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4913",20,206,49,1995,4,0,0,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4914",21,206,49,1995,4,0,0,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4915",22,206,49,1995,4,0,0,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4916",23,206,49,1995,4,0,0,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4917",24,206,49,1995,4,0,0,220,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4918",1,207,49,1995,4,1,1,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4919",2,207,49,1995,4,1,1,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4920",3,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4921",4,207,49,1995,4,3,1,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4922",5,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4923",6,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4924",7,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4925",8,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4926",9,207,49,1995,4,6,1,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4927",10,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4928",11,207,49,1995,4,4,1,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4929",12,207,49,1995,4,1,1,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4930",13,207,49,1995,4,1,1,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4931",14,207,49,1995,4,7,1,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4932",15,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4933",16,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4934",17,207,49,1995,4,3,1,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4935",18,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4936",19,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4937",20,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4938",21,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4939",22,207,49,1995,4,1,1,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4940",23,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4941",24,207,49,1995,4,0,0,221,1995-04-01,1.778,15.6641972222222,16.002,21.336,0.4095,"spring"
"4942",1,208,49,1995,6,1,1,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4943",2,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4944",3,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4945",4,208,49,1995,6,8,1,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4946",5,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4947",6,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4948",7,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4949",8,208,49,1995,6,1,1,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4950",9,208,49,1995,6,4,1,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4951",10,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4952",11,208,49,1995,6,4,1,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4953",12,208,49,1995,6,2,1,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4954",13,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4955",14,208,49,1995,6,7,1,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4956",15,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4957",16,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4958",17,208,49,1995,6,3,1,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4959",18,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4960",19,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4961",20,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4962",21,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4963",22,208,49,1995,6,2,1,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4964",23,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4965",24,208,49,1995,6,0,0,222,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4966",1,209,49,1995,6,1,1,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4967",2,209,49,1995,6,2,1,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4968",3,209,49,1995,6,1,1,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4969",4,209,49,1995,6,4,1,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4970",5,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4971",6,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4972",7,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4973",8,209,49,1995,6,2,1,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4974",9,209,49,1995,6,5,1,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4975",10,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4976",11,209,49,1995,6,5,1,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4977",12,209,49,1995,6,2,1,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4978",13,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4979",14,209,49,1995,6,5,1,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4980",15,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4981",16,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4982",17,209,49,1995,6,5,1,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4983",18,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4984",19,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4985",20,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4986",21,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4987",22,209,49,1995,6,1,1,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4988",23,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4989",24,209,49,1995,6,0,0,223,1995-06-01,0.254,26.2183611111111,2.286,1.778,0.289,"summer"
"4990",1,210,49,1995,7,1,1,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"4991",2,210,49,1995,7,1,1,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"4992",3,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"4993",4,210,49,1995,7,3,1,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"4994",5,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"4995",6,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"4996",7,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"4997",8,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"4998",9,210,49,1995,7,3,1,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"4999",10,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5000",11,210,49,1995,7,8,1,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5001",12,210,49,1995,7,3,1,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5002",13,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5003",14,210,49,1995,7,7,1,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5004",15,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5005",16,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5006",17,210,49,1995,7,5,1,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5007",18,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5008",19,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5009",20,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5010",21,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5011",22,210,49,1995,7,2,1,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5012",23,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5013",24,210,49,1995,7,0,0,224,1995-07-01,38.862,27.8009005376344,0.254,2.286,0.3135,"summer"
"5014",1,211,49,1995,8,1,1,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5015",2,211,49,1995,8,2,1,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5016",3,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5017",4,211,49,1995,8,3,1,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5018",5,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5019",6,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5020",7,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5021",8,211,49,1995,8,2,1,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5022",9,211,49,1995,8,4,1,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5023",10,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5024",11,211,49,1995,8,3,1,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5025",12,211,49,1995,8,3,1,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5026",13,211,49,1995,8,1,1,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5027",14,211,49,1995,8,7,1,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5028",15,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5029",16,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5030",17,211,49,1995,8,4,1,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5031",18,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5032",19,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5033",20,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5034",21,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5035",22,211,49,1995,8,1,1,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5036",23,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5037",24,211,49,1995,8,0,0,225,1995-08-01,28.194,27.2250672043011,38.862,0.254,0.2405,"summer"
"5038",1,212,49,1995,9,2,1,226,1995-09-01,73.406,23.3710416666667,28.194,38.862,0.3665,"fall"
"5039",2,212,49,1995,9,1,1,226,1995-09-01,73.406,23.3710416666667,28.194,38.862,0.3665,"fall"
"5040",3,212,49,1995,9,0,0,226,1995-09-01,73.406,23.3710416666667,28.194,38.862,0.3665,"fall"
"5041",4,212,49,1995,9,4,1,226,1995-09-01,73.406,23.3710416666667,28.194,38.862,0.3665,"fall"
"5042",5,212,49,1995,9,0,0,226,1995-09-01,73.406,23.3710416666667,28.194,38.862,0.3665,"fall"
"5043",6,212,49,1995,9,0,0,226,1995-09-01,73.406,23.3710416666667,28.194,38.862,0.3665,"fall"
"5044",7,212,49,1995,9,0,0,226,1995-09-01,73.406,23.3710416666667,28.194,38.862,0.3665,"fall"
"5045",8,212,49,1995,9,1,1,226,1995-09-01,73.406,23.3710416666667,28.194,38.862,0.3665,"fall"
